,easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
78,81354.0,400.0,0.09,0.032,0.32,8229872.552999999,0.2034100280873832,0.7965899719126168,1061329.0611063996,322.58136821577773
80,81568.0,400.0,0.08,0.022000000000000002,0.32,8203114.114,0.2039888883123259,0.7960111116876741,1356186.665096407,266.932724655294
82,81782.0,400.0,0.08,0.033,0.321,8176449.584,0.204560535969504,0.795439464030496,335463.3395724007,362.216618826524
84,81996.0,400.0,0.11,0.053,0.321,8149882.796,0.20512521988838506,0.7948747801116149,631669.9842699434,247.26195023873885
86,82211.0,400.0,0.08,0.027000000000000003,0.321,8123417.575,0.2056831831244731,0.7943168168755269,1633634.4032909332,315.2406355935768
88,82425.0,400.0,0.09,0.038,0.321,8097057.735,0.20623466301438936,0.7937653369856106,337044.3100559905,251.82157698451226
90,82639.0,400.0,0.07,0.019,0.321,8070807.078,0.2067798912343989,0.7932201087656011,642516.2228950086,229.88540278598919
92,82853.0,400.0,0.09,0.036000000000000004,0.321,8031644.097,0.20758650471169765,0.7924134952883024,985090.8158701764,354.70546304541017
94,83067.0,400.0,0.08,0.027000000000000003,0.322,8005682.948,0.20811708075287466,0.7918829192471253,815890.0153514269,265.89442015042675
96,83282.0,400.0,0.08,0.022000000000000002,0.322,7979844.182,0.208642172317074,0.791357827682926,570751.0691890154,285.2040993292385
98,83496.0,400.0,0.08,0.032,0.322,7954131.532000001,0.209161986390124,0.790838013609876,253037.18534484183,334.29891696532945
0,81700.0,30000.0,0.1,0.04,0.33299999999999996,9947233.837000001,0.2159579320666731,0.7840420679333269,470219.0926422735,254.0881249556009
4,82004.0,30000.0,0.06,0.017,0.33299999999999996,9971276.469,0.2184827069726901,0.7815172930273099,817549.9790437644,339.70289693633066
8,82308.0,30000.0,0.08,0.027999999999999997,0.33299999999999996,9994946.273,0.22097896505762346,0.7790210349423765,1143459.7107953504,255.8352116104568
12,82612.0,30000.0,0.07,0.017,0.33299999999999996,10018214.984,0.2234456954777006,0.7765543045222993,453384.8832606336,252.02834109502405
16,82916.0,30000.0,0.08,0.025,0.33299999999999996,10041053.832999999,0.225881971652173,0.7741180283478271,835644.8570058155,255.8422073540791
20,83219.0,30000.0,0.08,0.025,0.33299999999999996,10063433.358,0.22828695157177425,0.7717130484282257,1115635.1383829392,346.93628309249345
24,83523.0,30000.0,0.08,0.026000000000000002,0.33299999999999996,10085323.202,0.2306598785148337,0.7693401214851663,309897.9093266115,247.35983617800144
28,83827.0,30000.0,0.07,0.021,0.33299999999999996,10106691.91,0.2330000821923356,0.7669999178076644,375891.5555504433,257.57946668563665
32,84131.0,30000.0,0.07,0.023,0.33299999999999996,10127506.693,0.2353069803541264,0.7646930196458736,527108.4099142699,345.89020532665916
36,84435.0,30000.0,0.08,0.040999999999999995,0.33299999999999996,10147733.195,0.23758008090010505,0.762419919099895,731985.3470654502,317.49316031632424
40,84739.0,30000.0,0.08,0.03,0.33299999999999996,10167335.216,0.2398189845578897,0.7601810154421103,727730.4957098322,283.56684170810206
44,85043.0,30000.0,0.06,0.018000000000000002,0.33299999999999996,10186274.422,0.24202338820951355,0.7579766117904865,368168.6544673157,321.1820135572442
48,85347.0,30000.0,0.09,0.039,0.33299999999999996,10204510.002999999,0.24419308897876574,0.7558069110212342,514335.0135094089,293.6064757579058
52,85650.0,30000.0,0.06,0.013999999999999999,0.332,10227653.655,0.2470318882292148,0.7529681117707852,434644.81159467204,289.0375918241198
56,85954.0,30000.0,0.1,0.042,0.332,10244071.873,0.249120429444376,0.750879570555624,876019.234021412,270.2777344911731
60,86258.0,30000.0,0.06,0.015,0.332,10259627.174,0.25117438865579056,0.7488256113442094,867324.8757195438,315.69338058370636
64,86562.0,30000.0,0.08,0.024,0.332,10274262.673,0.2531940718954389,0.7468059281045611,941048.0685284112,298.2232561898162
68,86866.0,30000.0,0.08,0.027999999999999997,0.332,10287915.965,0.2551799296889641,0.7448200703110359,881479.3773939925,315.41806459653
72,87170.0,30000.0,0.06,0.019,0.332,10300518.082,0.25713257330885075,0.7428674266911492,340175.3014127761,358.42872312765894
76,87474.0,30000.0,0.06,0.015,0.332,10311992.146,0.25905279606499365,0.7409472039350063,1089521.873477286,257.55188484623926
80,87778.0,30000.0,0.07,0.018000000000000002,0.332,10322251.57,0.2609416019350849,0.7390583980649151,342814.38780273753,274.2796325170003
84,88082.0,30000.0,0.09,0.038,0.332,10331197.582,0.2628002453423523,0.7371997546576476,1006128.2611959414,346.2088688237823
88,88385.0,30000.0,0.07,0.023,0.332,10338715.662,0.2646302887539881,0.7353697112460119,485308.30471504794,234.1927921195956
92,88689.0,30000.0,0.06,0.013999999999999999,0.332,10344670.117,0.2664336906953494,0.7335663093046506,638363.2022090039,290.4958949818845
96,88993.0,30000.0,0.08,0.032,0.332,10348895.187,0.2682129504402207,0.7317870495597794,830972.4996949849,282.90808313121084
0,8100.0,52000.0,0.03,0.003,0.306,10598867.751,0.11933521217315245,0.8806647878268475,1000434.0033252387,266.13758956887506
2,8296.0,52000.0,0.05,0.01,0.306,10607660.615,0.11878582041335856,0.8812141795866415,1000136.7721796707,338.2394728647581
4,8493.0,52000.0,0.02,0.002,0.306,10616677.405,0.11826846088960005,0.8817315391103999,949352.883001918,325.03821898364305
6,8689.0,52000.0,0.03,0.004,0.306,10625899.285,0.11778576582738752,0.8822142341726125,694569.8485071934,328.23867812122796
8,8885.0,52000.0,0.05,0.011000000000000001,0.306,10635306.858,0.11734041802973365,0.8826595819702664,360421.8899042732,311.63524409044106
10,9081.0,52000.0,0.01,0.001,0.305,10644880.639,0.11693508028692776,0.8830649197130722,726226.3429007793,408.76856886340795
12,9278.0,52000.0,0.03,0.004,0.305,10654601.712000001,0.11657229695739045,0.8834277030426095,953820.2504680936,261.73758275091154
14,9474.0,52000.0,0.04,0.008,0.305,10664452.582999999,0.11625436872825967,0.8837456312717403,353612.97010052204,269.38074210232327
16,9670.0,52000.0,0.04,0.006999999999999999,0.305,10674418.14,0.11598320916565248,0.8840167908343475,816363.3121035483,316.7734626870375
18,9867.0,52000.0,0.03,0.003,0.305,10684486.625,0.11576020102138837,0.8842397989786116,439614.4954166075,351.0844328723532
20,10063.0,52000.0,0.05,0.009000000000000001,0.305,10694650.434,0.11558607766684476,0.8844139223331553,720176.1926515438,266.4887262480221
22,10259.0,52000.0,0.03,0.003,0.305,10704906.57,0.11546085551443845,0.8845391444855616,793262.3768117669,288.08874471881563
24,10455.0,52000.0,0.04,0.006,0.304,10715256.648,0.11538383400607702,0.8846161659939229,351983.93727986095,297.72527112524887
26,10652.0,52000.0,0.02,0.001,0.304,10725706.43,0.11535366316802807,0.8846463368319719,621179.7879600782,260.70531837859056
28,10848.0,52000.0,0.06,0.01,0.304,10730971.454,0.11535557584689984,0.8846444241531002,292529.9867881788,227.68331851814685
30,11044.0,52000.0,0.02,0.002,0.304,10741588.662,0.11539202767432867,0.8846079723256713,866526.9410147291,303.40743579675427
32,11241.0,52000.0,0.02,0.002,0.304,10752332.511,0.11546994743632655,0.8845300525636735,1345649.3721022045,315.02893973609605
34,11437.0,52000.0,0.05,0.008,0.304,10763216.28,0.11558674995053952,0.8844132500494605,1674545.927278185,393.9414089781472
36,11633.0,52000.0,0.03,0.003,0.304,10774253.455,0.11573978422861007,0.8842602157713899,1429233.6067550557,273.47236844508234
38,11829.0,52000.0,0.04,0.006999999999999999,0.304,10785457.162,0.11592641772734953,0.8840735822726504,661766.860692773,317.78715585125667
40,12026.0,52000.0,0.03,0.004,0.304,10796839.777,0.11614409414419788,0.8838559058558021,710116.2958488542,225.60347345468827
42,12222.0,52000.0,0.01,0.001,0.304,10808412.685999999,0.11639036940642272,0.8836096305935773,345406.16689183534,304.9509518444181
44,12418.0,52000.0,0.04,0.008,0.304,10820186.149,0.11666293125901482,0.8833370687409852,1337520.7382100695,332.3004938784716
46,12615.0,52000.0,0.05,0.011000000000000001,0.304,10832169.252,0.11695960735871035,0.8830403926412896,781207.2555782921,321.0640543878397
48,12811.0,52000.0,0.03,0.003,0.304,10844369.904000001,0.11727836579712,0.88272163420288,608837.2456684228,365.1467455505182
50,13007.0,52000.0,0.01,0.001,0.304,10856794.865999999,0.11761731094808622,0.8823826890519137,1505865.880646859,347.6978826167906
52,13203.0,52000.0,0.03,0.006,0.304,10869449.800999999,0.11797467665683825,0.8820253233431617,804320.66937545,337.67473485246717
54,13400.0,52000.0,0.04,0.006,0.304,10882339.332,0.11834881811368354,0.8816511818863164,633535.8030269094,314.67021004184886
56,13596.0,52000.0,0.02,0.001,0.304,10895467.099000001,0.11873820327039272,0.8812617967296072,1306633.3228847615,356.88521502093306
58,13792.0,52000.0,0.04,0.006999999999999999,0.304,10908835.825,0.1191414043224547,0.8808585956775453,1096541.4377361815,269.8502582448594
60,13988.0,52000.0,0.02,0.002,0.304,10922447.371,0.11955708955859712,0.8804429104414029,652591.1999574377,302.7116676332475
62,14185.0,52000.0,0.04,0.006,0.304,10936302.789,0.11998401573395402,0.8800159842660459,713893.1503531531,204.6265925305926
64,14381.0,52000.0,0.02,0.002,0.304,10950402.377999999,0.12042102103468832,0.8795789789653117,658626.3236177969,260.29551961142744
66,14577.0,52000.0,0.04,0.005,0.304,10964745.728,0.1208670186454246,0.8791329813545754,865078.1076535592,202.59858429757432
68,14774.0,52000.0,0.03,0.003,0.304,10979331.763,0.12132099090025462,0.8786790090997454,688926.476928219,203.09845066206088
70,14970.0,52000.0,0.04,0.006,0.304,10994158.781,0.12178198398037506,0.8782180160196249,1192371.8821141429,305.9216346431959
72,15166.0,52000.0,0.06,0.011000000000000001,0.304,11009224.492,0.1222491031138051,0.8777508968861949,892217.3360940041,250.9700182348367
74,15362.0,52000.0,0.04,0.006,0.304,11024526.05,0.12272150823021925,0.8772784917697808,965887.5239863548,329.16587594710836
76,15559.0,52000.0,0.02,0.002,0.304,11040060.085,0.12319841002449193,0.8768015899755081,519168.93960069906,315.7228105881247
78,15755.0,52000.0,0.05,0.008,0.304,11055822.728,0.1236790663854675,0.8763209336145326,340487.30880994233,335.25827467435454
80,15951.0,52000.0,0.05,0.008,0.304,11071809.643,0.124162779149999,0.8758372208500009,577312.7495146748,291.38522327158404
82,16148.0,52000.0,0.04,0.006999999999999999,0.304,11079885.724000001,0.1244055747915834,0.8755944252084166,593850.9694937606,266.69992132502347
84,16344.0,52000.0,0.03,0.003,0.304,11096199.945,0.12489265202838175,0.8751073479716183,1584533.3414541488,334.6441841379094
86,16540.0,52000.0,0.02,0.001,0.304,11112725.692,0.125381213751321,0.8746187862486791,864185.8916811089,207.96675087590324
88,16736.0,52000.0,0.02,0.002,0.304,11129457.164,0.12587069394057426,0.8741293060594257,911374.0980112607,302.35635000905694
90,16933.0,52000.0,0.04,0.008,0.304,11146388.189000001,0.12636055905521704,0.873639440944783,727504.675170899,280.65990943172335
92,17129.0,52000.0,0.03,0.003,0.304,11163512.237,0.1268503060236836,0.8731496939763164,1202618.3659725438,359.9401559378698
94,17325.0,52000.0,0.02,0.002,0.304,11180822.444,0.1273394603847652,0.8726605396152348,478203.89660371,293.47773048823456
96,17522.0,52000.0,0.04,0.006999999999999999,0.304,11198311.624000002,0.127827574562921,0.8721724254370791,705863.0606016689,353.6891835327713
98,17718.0,52000.0,0.01,0.001,0.304,11215972.285999998,0.12831422626321454,0.8716857737367855,1271113.9201752392,292.76834959434643
0,57400.0,52200.0,0.06,0.015,0.32899999999999996,12211963.117999999,0.1618478273418447,0.8381521726581553,300144.867354861,352.91752996530363
2,57566.0,52200.0,0.06,0.013000000000000001,0.32899999999999996,12222999.576,0.16265105871501906,0.8373489412849809,767335.2602997283,253.1482095120704
4,57731.0,52200.0,0.06,0.015,0.32899999999999996,12228681.222000001,0.16305770576131134,0.8369422942386886,488993.08937654435,256.98158945758973
6,57897.0,52200.0,0.07,0.019,0.32899999999999996,12240369.733,0.16388099775687665,0.8361190022431233,674752.1333530719,336.0610166148428
8,58062.0,52200.0,0.05,0.011000000000000001,0.32899999999999996,12252489.236,0.1647175263314973,0.8352824736685027,630581.6987615536,243.07849762780026
10,58228.0,52200.0,0.08,0.027000000000000003,0.32899999999999996,12258709.474000001,0.16514071675852687,0.8348592832414732,636565.6422260996,304.35766024664747
12,58394.0,52200.0,0.06,0.011000000000000001,0.32899999999999996,12271468.3,0.1659968694444476,0.8340031305555524,750325.5470843712,266.58525556465304
14,58559.0,52200.0,0.05,0.012,0.32899999999999996,12284647.646,0.1668659371658137,0.8331340628341863,200157.86231855786,326.4353931142208
16,58725.0,52200.0,0.06,0.013000000000000001,0.32899999999999996,12291393.389,0.16730526926443806,0.832694730735562,818082.1217532038,360.60658261400573
18,58890.0,52200.0,0.07,0.018000000000000002,0.32899999999999996,12305193.425,0.16819343532939698,0.831806564670603,534850.1127766811,220.2644227399125
20,59056.0,52200.0,0.05,0.01,0.32899999999999996,12319399.637,0.1690941382019839,0.8309058617980161,632401.0219493308,164.36714101981462
22,59222.0,52200.0,0.06,0.012,0.32899999999999996,12326652.957999999,0.16954913937047494,0.830450860629525,1090787.631934157,385.7129025544818
24,59387.0,52200.0,0.05,0.009000000000000001,0.33,12341455.494,0.17046833362433655,0.8295316663756634,869571.0694296423,267.92914538430443
26,59553.0,52200.0,0.07,0.016,0.33,12356646.072,0.1713996346625982,0.8286003653374018,561792.0442590368,238.13845034047876
28,59719.0,52200.0,0.06,0.011000000000000001,0.33,12364384.304000001,0.17186976752125055,0.8281302324787494,805436.8498258705,265.1312110118493
30,59884.0,52200.0,0.09,0.028999999999999998,0.33,12380141.177000001,0.17281887842630148,0.8271811215736985,520425.02349806216,289.02142850656566
32,60050.0,52200.0,0.06,0.018000000000000002,0.33,12388157.513,0.1732978073070007,0.8267021926929993,587715.3007795286,320.1152304780468
34,60215.0,52200.0,0.09,0.037000000000000005,0.33,12404459.937,0.17426428565682422,0.8257357143431758,366844.23388739227,269.5370197187482
36,60381.0,52200.0,0.04,0.008,0.33,12421113.518,0.1752420846480483,0.8247579153519518,310903.53891625913,414.71453169127136
38,60547.0,52200.0,0.09,0.027000000000000003,0.33,12429568.654000001,0.17573516271342166,0.8242648372865784,555665.6123560125,344.29431250876206
40,60712.0,52200.0,0.08,0.026000000000000002,0.33,12446728.6,0.17672953892744542,0.8232704610725545,1113646.4658484429,278.29032099522203
42,60878.0,52200.0,0.06,0.01,0.33,12464211.62,0.1777346876342879,0.8222653123657121,963587.8041111028,425.1216103538938
44,61043.0,52200.0,0.07,0.018000000000000002,0.33,12473070.447,0.17824122976653475,0.8217587702334652,1316369.4549850745,432.49946063373835
46,61209.0,52200.0,0.05,0.011000000000000001,0.33,12491014.705999998,0.17926210219701574,0.8207378978029842,556387.7751835758,309.315622664783
48,61375.0,52200.0,0.06,0.016,0.33,12509249.909000002,0.18029315759370712,0.8197068424062929,412538.48472960026,231.2709561859508
50,61540.0,52200.0,0.08,0.027999999999999997,0.33,12518472.254,0.18081242692026145,0.8191875730797386,116878.06093957832,256.4134476140262
52,61706.0,52200.0,0.09,0.036000000000000004,0.33,12537117.336,0.18185829133970824,0.8181417086602918,435032.75686804386,288.56726790236735
54,61871.0,52200.0,0.09,0.037000000000000005,0.33,12556016.945,0.18291370876602195,0.817086291233978,605982.6289135299,263.51317560956585
56,62037.0,52200.0,0.08,0.025,0.33,12565557.279000001,0.18344491783834466,0.8165550821616554,448434.2753568911,241.91107447583198
58,62203.0,52200.0,0.06,0.016,0.33,12584808.755,0.184514169116106,0.8154858308838939,445643.16002697404,271.8256900588203
60,62368.0,52200.0,0.07,0.024,0.33,12604273.739,0.18559230301653545,0.8144076969834646,1028151.5766936644,318.1718522738747
62,62534.0,52200.0,0.03,0.004,0.33,12614080.768,0.18613461381556712,0.8138653861844329,814490.5056857013,311.29838970119187
64,62699.0,52200.0,0.07,0.018000000000000002,0.33,12633832.397,0.18722554517032175,0.8127744548296783,389320.89952795336,338.41865407100966
66,62865.0,52200.0,0.07,0.023,0.33,12653751.480999999,0.1883246472892631,0.8116753527107369,560440.5534566316,269.1210981025199
68,63031.0,52200.0,0.07,0.019,0.33,12663767.622000001,0.18887716990690945,0.8111228300930906,682631.4473613154,283.67388295102074
70,63196.0,52200.0,0.07,0.018000000000000002,0.33,12683900.2,0.18998796939309026,0.8100120306069097,705642.5757170271,256.0121405802068
72,63362.0,52200.0,0.08,0.027000000000000003,0.33,12704148.607,0.19110618402458346,0.8088938159754165,704910.3851157969,310.0923993165385
74,63527.0,52200.0,0.06,0.015,0.33,12714309.299,0.19166797379658454,0.8083320262034155,606199.7512661014,333.17515012750926
76,63693.0,52200.0,0.05,0.012,0.33,12734689.195,0.19279671752196292,0.8072032824780371,1120077.372298994,334.92223327563937
78,63859.0,52200.0,0.06,0.017,0.33,12755127.025999999,0.1939320732339854,0.8060679267660146,939655.1208159856,340.6557283430377
80,64024.0,52200.0,0.06,0.016,0.33,12765359.867999999,0.19450212600233813,0.8054978739976619,202056.67623982846,200.8209215834219
82,64190.0,52200.0,0.03,0.004,0.33,12785837.157,0.1956467673645397,0.8043532326354603,552721.9172310184,378.01664907106283
84,64356.0,52200.0,0.08,0.025,0.33,12806307.336,0.19679716438536812,0.8032028356146319,802118.4130685965,289.95196080233063
86,64521.0,52200.0,0.09,0.031,0.33,12816530.982,0.19737440944326884,0.8026255905567312,859979.4752805283,338.2159484871499
88,64687.0,52200.0,0.08,0.025,0.33,12836937.074000001,0.198532763402696,0.801467236597304,1029642.1195413059,334.12925381591833
90,64852.0,52200.0,0.06,0.013000000000000001,0.33,12857262.746,0.19969595556001968,0.8003040444399803,1045147.1834843996,378.9548345136975
92,65018.0,52200.0,0.07,0.017,0.33,12867385.505,0.2002792456740939,0.7997207543259062,437460.6786492827,390.3968861795755
94,65184.0,52200.0,0.05,0.009000000000000001,0.33,12887530.137,0.20144896674572785,0.7985510332542721,936152.3928959456,288.364640757676
